"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Kidney","OG_0014693",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RBP4","galGal_geneID"
"Kidney","OG_0014695",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","RBP4","taeGut_geneID"
"Kidney","OG_0014702",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FANCB","taeGut_geneID"
"Kidney","OG_0014703",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PEX14","taeGut_geneID"
"Kidney","OG_0014709",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","FAM167B","galGal_geneID"
"Kidney","OG_0014720",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TAF7L","taeGut_geneID"
"Kidney","OG_0014726",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PDCL","taeGut_geneID"
"Kidney","OG_0014735",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CCDC63","taeGut_geneID"
"Kidney","OG_0014747",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","BSDC1","galGal_geneID"
"Kidney","OG_0014758",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","COX15","taeGut_geneID"
"Kidney","OG_0014804",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100229490","taeGut_geneID"
"Kidney","OG_0014812",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PARP16","taeGut_geneID"
"Kidney","OG_0014828",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ENOPH1","taeGut_geneID"
"Kidney","OG_0014887",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100232037","taeGut_geneID"
"Kidney","OG_0014889",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CNMD","taeGut_geneID"
"Kidney","OG_0014937",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ANKS4B","taeGut_geneID"
"Kidney","OG_0014945",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","TLNRD1","taeGut_geneID"
"Kidney","OG_0014961",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","NLE1","taeGut_geneID"
"Kidney","OG_0014992",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","UBTD2","taeGut_geneID"
"Kidney","OG_0014993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","RNF185","parsed_from_gene_id"
"Kidney","OG_0015010",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MPI","taeGut_geneID"
"Kidney","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC116808697","taeGut_geneID"
"Kidney","OG_0015083",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","GJA1","taeGut_geneID"
"Kidney","OG_0015090",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ATF6","taeGut_geneID"
"Kidney","OG_0015099",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ZFP36L1","taeGut_geneID"
"Kidney","OG_0015102",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CCDC80","taeGut_geneID"
"Kidney","OG_0015141",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100220399","taeGut_geneID"
"Kidney","OG_0015146",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MFSD4B","taeGut_geneID"
"Kidney","OG_0015257",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","SHE","taeGut_geneID"
"Kidney","OG_0015269",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","FAM43A","taeGut_geneID"
"Kidney","OG_0015313",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","FAM234B","taeGut_geneID"
"Kidney","OG_0015340",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EBAG9","galGal_geneID"
"Kidney","OG_0015355",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZRSR2","taeGut_geneID"
"Kidney","OG_0015362",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CDC34","taeGut_geneID"
"Kidney","OG_0015383",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SF3A1","taeGut_geneID"
"Kidney","OG_0015401",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FDFT1","taeGut_geneID"
"Kidney","OG_0015443",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","SPARC","taeGut_geneID"
"Kidney","OG_0015445",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RNF135","taeGut_geneID"
"Kidney","OG_0015450",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TAL2","taeGut_geneID"
"Kidney","OG_0015457",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","INSYN2B","taeGut_geneID"
"Kidney","OG_0015458",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","GFI1B","taeGut_geneID"
"Kidney","OG_0015464",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EDA2R","taeGut_geneID"
"Kidney","OG_0015469",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SCG2","taeGut_geneID"
"Kidney","OG_0015500",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SPATA2","taeGut_geneID"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HAX1","galGal_geneID"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPS35","taeGut_geneID"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TBRG4","taeGut_geneID"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TBCCD1","taeGut_geneID"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PSMD12","taeGut_geneID"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TMEM50A","taeGut_geneID"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","MCM2","taeGut_geneID"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CD6","taeGut_geneID"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ZBTB26","taeGut_geneID"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","EGFL7","galGal_geneID"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","CD81","taeGut_geneID"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FMOD","taeGut_geneID"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CDC42EP3","taeGut_geneID"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC101233820","taeGut_geneID"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","ANOS1","taeGut_geneID"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ORMDL1","parsed_from_gene_id"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","NMD3","taeGut_geneID"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM53","taeGut_geneID"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","WDR53","taeGut_geneID"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100222802","taeGut_geneID"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NDUFS6","taeGut_geneID"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","OCIAD2","taeGut_geneID"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MSANTD4","taeGut_geneID"
"Kidney","OG_0015915",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TRIM25","taeGut_geneID"
"Kidney","OG_0015919",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TYRP1","taeGut_geneID"
"Kidney","OG_0015970",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SMS","taeGut_geneID"
"Kidney","OG_0015989",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NOB1","taeGut_geneID"
"Kidney","OG_0015990",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EIF5","taeGut_geneID"
"Kidney","OG_0016015",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100231317","taeGut_geneID"
"Kidney","OG_0016019",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","EEF2","taeGut_geneID"
"Kidney","OG_0016061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MACROD2","taeGut_geneID"
"Kidney","OG_0016074",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","POF1B","taeGut_geneID"
"Kidney","OG_0016076",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MUC13","taeGut_geneID"
"Kidney","OG_0016078",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RAD52","taeGut_geneID"
"Kidney","OG_0016104",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CETP","taeGut_geneID"
"Kidney","OG_0016109",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TMEM82","taeGut_geneID"
"Kidney","OG_0016120",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CFI","taeGut_geneID"
"Kidney","OG_0016130",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TAF5L","taeGut_geneID"
"Kidney","OG_0016143",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100223824","taeGut_geneID"
"Kidney","OG_0016165",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MNAT1","taeGut_geneID"
"Kidney","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","VPS51","taeGut_geneID"
"Kidney","OG_0016190",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","DDX56","taeGut_geneID"
"Kidney","OG_0016204",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TSPO2","galGal_geneID"
"Kidney","OG_0016215",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","WARS2","taeGut_geneID"
"Kidney","OG_0016236",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MORN3","taeGut_geneID"
"Kidney","OG_0016270",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100225533","taeGut_geneID"
"Kidney","OG_0016284",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ECM2","taeGut_geneID"
"Kidney","OG_0016304",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CCDC127","taeGut_geneID"
"Kidney","OG_0016317",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","IKZF5","taeGut_geneID"
"Kidney","OG_0016335",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM185A","taeGut_geneID"
"Kidney","OG_0016376",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","TXNDC9","taeGut_geneID"
"Kidney","OG_0016391",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TTL","taeGut_geneID"
"Kidney","OG_0016397",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SNX3","taeGut_geneID"
"Kidney","OG_0016419",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_36216","parsed_from_gene_id"
"Kidney","OG_0016434",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_46155","parsed_from_gene_id"
"Kidney","OG_0016447",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PPP1R15B","taeGut_geneID"
"Kidney","OG_0016452",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MAP4","galGal_geneID"
"Kidney","OG_0016460",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SLC51B","taeGut_geneID"
"Kidney","OG_0016462",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM140","taeGut_geneID"
"Kidney","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC105758586","taeGut_geneID"
"Kidney","OG_0016511",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC105758824","taeGut_geneID"
"Kidney","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","GPX1","taeGut_geneID"
"Kidney","OG_0016555",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EXOSC9","taeGut_geneID"
"Kidney","OG_0016563",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","UGCG","taeGut_geneID"
"Kidney","OG_0016578",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","POLD2","galGal_geneID"
"Kidney","OG_0016586",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","SSB","taeGut_geneID"
"Kidney","OG_0016604",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC115491017","taeGut_geneID"
"Kidney","OG_0016626",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PTAR1","taeGut_geneID"
"Kidney","OG_0016641",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","BCKDHB","taeGut_geneID"
"Kidney","OG_0016687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM52B","taeGut_geneID"
"Kidney","OG_0016696",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","NOXO1","taeGut_geneID"
"Kidney","OG_0016700",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","NGF","taeGut_geneID"
"Kidney","OG_0016701",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NTF3","taeGut_geneID"
"Kidney","OG_0016720",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","FGL2","taeGut_geneID"
"Kidney","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CITED4","taeGut_geneID"
"Kidney","OG_0016723",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CITED2","taeGut_geneID"
"Kidney","OG_0016737",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","THBD","taeGut_geneID"
"Kidney","OG_0016742",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","XBP1","taeGut_geneID"
"Kidney","OG_0016759",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PINK1","taeGut_geneID"
"Kidney","OG_0016766",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","DNER","taeGut_geneID"
"Kidney","OG_0016779",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HINFP","galGal_geneID"
"Kidney","OG_0016785",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ATPAF1","taeGut_geneID"
"Kidney","OG_0016797",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CBFB","taeGut_geneID"
"Kidney","OG_0016813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PRXL2C","taeGut_geneID"
"Kidney","OG_0016826",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SDHA","taeGut_geneID"
"Kidney","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","GLUD1","taeGut_geneID"
"Kidney","OG_0016834",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ADPRS","taeGut_geneID"
"Kidney","OG_0016835",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NSUN5","taeGut_geneID"
"Kidney","OG_0016837",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LCMT1","taeGut_geneID"
"Kidney","OG_0016840",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HARBI1","taeGut_geneID"
"Kidney","OG_0016843",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","RSAD1","taeGut_geneID"
"Kidney","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PSAT1","taeGut_geneID"
"Kidney","OG_0016880",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","coa6","parsed_from_gene_id"
"Kidney","OG_0016895",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RAN","taeGut_geneID"
"Kidney","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC115498199","taeGut_geneID"
"Kidney","OG_0016912",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","IER5L","taeGut_geneID"
"Kidney","OG_0016915",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HOXD8","taeGut_geneID"
"Kidney","OG_0016923",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PRELP","taeGut_geneID"
"Kidney","OG_0016924",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC115496160","taeGut_geneID"
"Kidney","OG_0016931",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CKAP4","taeGut_geneID"
"Kidney","OG_0016936",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LRRC38","taeGut_geneID"
"Kidney","OG_0016971",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPS30","taeGut_geneID"
"Kidney","OG_0016982",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MYLIP","taeGut_geneID"
"Kidney","OG_0016988",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AAGAB","taeGut_geneID"
"Kidney","OG_0016992",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PEX11G","taeGut_geneID"
"Kidney","OG_0016999",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RPLP2","taeGut_geneID"
"Kidney","OG_0017002",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ALG2","taeGut_geneID"
"Kidney","OG_0017024",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MOGS","taeGut_geneID"
"Kidney","OG_0017034",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC121470047","taeGut_geneID"
"Kidney","OG_0017038",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","GK5","taeGut_geneID"
"Kidney","OG_0017110",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","ARAP3","taeGut_geneID"
"Kidney","OG_0017150",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC101233303","taeGut_geneID"
"Kidney","OG_0017172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MMP9","taeGut_geneID"
"Kidney","OG_0017226",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","MMP2","taeGut_geneID"
"Kidney","OG_0017249",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ASPHD2","taeGut_geneID"
"Kidney","OG_0017252",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CHST15","taeGut_geneID"
"Kidney","OG_0017284",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MPEG1","taeGut_geneID"
"Kidney","OG_0017328",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HSD17B7","taeGut_geneID"
"Kidney","OG_0017335",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PRUNE1","taeGut_geneID"
"Kidney","OG_0017390",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CD4","taeGut_geneID"
"Kidney","OG_0017391",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C5H15orf62","taeGut_geneID"
"Kidney","OG_0017412",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","HAUS8","taeGut_geneID"
"Kidney","OG_0017422",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CD247","taeGut_geneID"
"Kidney","OG_0017434",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HOXB3","taeGut_geneID"
"Kidney","OG_0017449",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SKA3","taeGut_geneID"
"Kidney","OG_0017450",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TICAM1","taeGut_geneID"
"Kidney","OG_0017455",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TRAIL-LIKE","galGal_geneID"
"Kidney","OG_0017460",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C1H21orf91","taeGut_geneID"
"Kidney","OG_0017468",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","NRN1","taeGut_geneID"
"Kidney","OG_0017477",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","stringtie_mRNA_21238","parsed_from_gene_id"
"Kidney","OG_0017486",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","TP53I11","taeGut_geneID"
"Kidney","OG_0017502",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RPL8","taeGut_geneID"
"Kidney","OG_0017547",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EXOC8","taeGut_geneID"
"Kidney","OG_0017561",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CFAP298","taeGut_geneID"
"Kidney","OG_0017581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FKBP3","taeGut_geneID"
"Kidney","OG_0017590",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TAF11","taeGut_geneID"
"Kidney","OG_0017599",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","ACP1","taeGut_geneID"
"Kidney","OG_0017600",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ACP1","taeGut_geneID"
"Kidney","OG_0017603",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TMEM43","taeGut_geneID"
"Kidney","OG_0017682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","PTPRCAP","taeGut_geneID"
"Kidney","OG_0017690",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CDKN1A","taeGut_geneID"
"Kidney","OG_0017712",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CLDN11","taeGut_geneID"
"Kidney","OG_0017716",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","OVOL2","taeGut_geneID"
"Kidney","OG_0017725",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","FGFBP1","taeGut_geneID"
"Kidney","OG_0017734",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","OLFML1","taeGut_geneID"
"Kidney","OG_0017735",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NOL12","taeGut_geneID"
"Kidney","OG_0017760",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","TLCD3A","taeGut_geneID"
"Kidney","OG_0017780",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FDPS","taeGut_geneID"
"Kidney","OG_0017790",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","ACOT13","taeGut_geneID"
"Kidney","OG_0017804",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PSMG4","taeGut_geneID"
"Kidney","OG_0017806",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EMC6","taeGut_geneID"
"Kidney","OG_0017808",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","RWDD1","taeGut_geneID"
"Kidney","OG_0017928",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","stringtie_mRNA_48175","parsed_from_gene_id"
"Kidney","OG_0017989",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LHX6","parsed_from_gene_id"
"Kidney","OG_0017999",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_5862","parsed_from_gene_id"
"Kidney","OG_0018000",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PLD6","taeGut_geneID"
"Kidney","OG_0018003",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100226213","taeGut_geneID"
"Kidney","OG_0018005",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC115497694","taeGut_geneID"
"Kidney","OG_0018036",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","FIBIN","taeGut_geneID"
"Kidney","OG_0018042",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM37","taeGut_geneID"
"Kidney","OG_0018043",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GPR160","taeGut_geneID"
"Kidney","OG_0018047",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CLEC3B","taeGut_geneID"
"Kidney","OG_0018051",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","E2F1","taeGut_geneID"
"Kidney","OG_0018052",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","EIF4EBP2","taeGut_geneID"
"Kidney","OG_0018077",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","OGN","taeGut_geneID"
"Kidney","OG_0018081",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","KRTCAP3","taeGut_geneID"
"Kidney","OG_0018082",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPS15","taeGut_geneID"
"Kidney","OG_0018098",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NOPCHAP1","taeGut_geneID"
"Kidney","OG_0018099",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MPV17L","taeGut_geneID"
"Kidney","OG_0018102",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","MRPL17","taeGut_geneID"
"Kidney","OG_0018105",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MID1IP1","taeGut_geneID"
"Kidney","OG_0018115",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EAPP","taeGut_geneID"
"Kidney","OG_0018127",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","RPL36A","galGal_geneID"
"Kidney","OG_0018138",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","NUDT15","taeGut_geneID"
"Kidney","OG_0018146",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","RPL5","taeGut_geneID"
"Kidney","OG_0018154",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SRXN1","taeGut_geneID"
"Kidney","OG_0018287",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","stringtie_mRNA_46863","parsed_from_gene_id"
"Kidney","OG_0018332",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CD40","taeGut_geneID"
