OG	sakCan01_Brain	sakCan01_Heart	sakCan01_Kidney	sakCan01_Liver	sakCan01_Muscle	sakCan02_Brain	sakCan02_Kidney	sakCan02_Liver	sakCan02_Muscle	sakCan03_Brain	sakCan03_Heart	sakCan03_Kidney	sakCan03_Liver	sakCan03_Muscle	sakCan04_Heart
OG_0001938	253.241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001941	10.325	6.997	1.0	3.261	3.639	9.053	0.0	9.506	0.0	7.044	8.375	1.249	1.185	0.0	13.877
OG_0001942	242.066	0.0	0.0	0.0	0.0	23.767	0.0	0.0	0.0	108.761	0.0	0.0	0.0	0.0	1.0
OG_0001946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001952	632.82	0.0	191.394	152.834	0.0	0.0	0.0	313.436	142.657	0.0	0.0	223.94	0.0	51.077	0.0
OG_0001953	0.0	0.0	0.0	0.0	0.0	0.0	2.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001954	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
OG_0001959	30.501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.51	0.0	0.0	0.0	96.846	0.0
OG_0001961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001967	824.176	44.978	45.221	12.0	13.312	39.751	1.29	1.337	1.349	330.89	37.47	69.844	12.932	4.33	46.099
OG_0001973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	745.988	13.267	14.0	0.0
OG_0001977	34.166	3.0	1.0	1.0	2.481	17.687	0.0	1.0	4.0	48.507	14.0	4.0	1.0	5.0	12.482
OG_0001978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001979	39.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0
OG_0001980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.885	0.0	0.0	0.0	0.0	1.0
OG_0001981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0001983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	13.0
OG_0001984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
OG_0001985	0.0	0.0	0.0	265.273	0.0	0.0	0.0	45.298	0.0	0.0	0.0	0.0	27.147	0.0	0.0
OG_0001986	1245.167	131.863	0.0	0.0	19.897	0.0	5.434	0.0	0.0	0.0	65.227	19.742	0.0	0.0	163.387
OG_0001988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002016	513.028	16.0	1.907	0.0	0.0	622.235	2.943	1.995	10.0	533.056	13.0	0.0	0.0	10.0	33.0
OG_0002018	224.658	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	141.349	0.0	4.385	1.0	0.0	0.0
OG_0002019	9.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.469	0.0	0.0	0.0	0.0	45.92	0.0	0.0
OG_0002021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002022	0.0	35.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002029	34.077	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	87.999	0.0	0.0	0.0	0.0	0.0
OG_0002030	982.24	27.0	7.0	2.0	25.0	1267.006	2.0	1.0	9.282	0.0	0.0	6.0	0.0	0.0	10.0
OG_0002033	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0
OG_0002034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002035	121.0	0.0	4.0	0.0	0.0	31.0	1.0	1.0	1.0	0.0	0.0	6.0	1.0	2.0	410.145
OG_0002036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002038	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.47	0.0	37.834	5.108	0.0	0.0	0.0	0.0
OG_0002059	197.302	0.0	0.0	0.0	0.0	287.178	0.0	0.0	0.0	136.133	0.0	0.0	0.0	0.0	0.0
OG_0002090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002096	481.149	90.007	2.201	0.0	92.619	136.331	61.004	0.0	0.0	391.499	0.0	0.0	26.029	81.292	166.699
OG_0002097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.992	0.0	0.0	0.0
OG_0002135	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
OG_0002136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.968	0.0
OG_0002140	0.0	2.557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.006	0.0	0.0
OG_0002145	0.0	44.0	122.0	19.0	32.0	40.859	0.0	89.233	0.0	25.737	0.0	122.0	15.0	14.0	34.0
OG_0002146	117.905	0.0	0.0	0.0	0.0	0.0	24.283	0.0	0.0	18.389	25.049	98.181	0.0	0.0	0.0
OG_0002148	0.0	84.62	61.383	34.258	120.106	405.044	117.817	87.484	111.22	74.605	17.159	0.0	49.893	0.0	41.46
OG_0002152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002153	203.122	330.891	364.564	0.0	0.0	0.0	0.0	255.295	478.917	192.497	0.0	527.785	0.0	91.378	148.264
OG_0002165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.4
OG_0002166	0.0	0.0	0.0	0.0	0.0	19.261	0.0	0.0	11.043	34.101	158.071	0.0	0.0	38.654	83.983
OG_0002168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002187	95.639	184.58	97.033	122.616	194.013	10.625	45.885	47.315	16.388	50.714	73.986	47.912	14.825	89.434	170.27
OG_0002190	168.169	47.688	82.468	102.0	69.0	130.998	59.063	68.498	62.814	120.62	28.909	68.97	55.669	27.0	65.27000000000001
OG_0002191	0.0	0.0	44.657	0.0	0.0	0.0	0.0	0.0	0.0	21.952	0.0	0.0	0.0	5.549	0.0
OG_0002197	3238.0	11.0	5.0	0.0	1.0	3467.0	0.0	16.618000000000002	19.0	1190.0	3.0	448.003	0.0	0.0	3.0
OG_0002206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002246	0.0	0.0	7.023	0.0	2.695	0.0	0.0	1.454	5.502	126.896	0.0	0.0	0.0	0.0	0.0
OG_0002247	13.832	7.07	33.566	0.0	5.194	10.847	23.009	0.0	5.056	12.029	2.842	22.348	0.0	0.0	11.612
OG_0002249	330.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.919	0.0	0.0	0.0	0.0	0.0
OG_0002250	546.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002252	0.0	6.0	35.0	9.0	1.0	5.0	0.0	4.0	2.0	26.0	6.0	26.291	16.0	4.0	4.0
OG_0002253	0.0	0.0	2.578	7.457	0.0	0.0	77.0	0.0	0.0	0.0	0.0	9.173	0.0	0.0	0.0
OG_0002261	99.936	223.581	230.212	258.496	117.042	97.016	261.886	383.259	131.875	64.489	443.432	275.054	231.602	129.591	325.732
OG_0002262	946.0	309.0	663.0	434.0	152.0	742.0	788.0	629.0	129.0	691.0	425.0	968.0	545.0	193.0	637.0
OG_0002266	7423.867	1728.882	3365.86	0.0	0.0	0.0	655.813	0.0	0.0	5270.114	3125.607	2936.787	0.0	0.0	1544.342
OG_0002268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002273	0.0	0.0	0.0	0.0	0.0	55.469	0.0	0.0	57.839	78.662	0.0	0.0	0.0	0.0	39.084
OG_0002274	0.0	0.0	0.0	16.405	0.0	75.179	0.0	0.0	86.254	0.0	0.0	0.0	0.0	0.0	35.279
OG_0002275	75.595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002284	392.65	20.0	4.0	0.0	6.042	146.0	1.0	0.0	0.0	173.497	21.0	6.0	0.0	2.0	7.121
OG_0002287	0.0	89.988	247.297	0.0	463.105	0.0	20.911	50.625	0.0	0.0	144.824	114.498	0.0	1411.244	121.567
OG_0002290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.978	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002292	0.0	10.0	4.0	12.0	2.0	0.0	8.0	4.0	0.0	6.0	18.0	28.0	10.0	2.0	14.0
OG_0002293	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.503	0.0	0.0	0.0	0.0
OG_0002297	0.0	0.0	2.494	0.0	0.0	0.0	0.0	2.402	0.0	22.245	2.407	0.0	0.0	0.0	0.0
OG_0002300	1.0	0.0	0.0	2.743	0.0	0.0	0.0	4.125	8.624	0.0	0.0	0.0	0.0	39.545	131.929
OG_0002301	1237.283	0.0	0.0	19.0	8.706	1209.801	4.5	11.852	49.441	469.759	0.0	18.0	16.0	0.0	321.422
OG_0002304	0.0	353.0	433.0	0.0	0.0	0.0	284.0	0.0	516.0	1112.0	0.0	0.0	0.0	124.0	607.0
OG_0002305	57.785	0.0	153.49	0.0	1084.315	0.0	0.0	72.845	1214.421	252.096	171.437	0.0	0.0	0.0	257.662
OG_0002307	0.0	0.0	114.353	0.0	0.0	0.0	146.619	0.0	74.982	0.0	0.0	311.74	0.0	0.0	0.0
OG_0002309	14.0	25.088	24.882	16.232	8.0	2.966	12.0	8.0	14.43	10.0	16.0	32.0	18.0	0.0	64.0
OG_0002317	0.0	9.612	900.327	155.068	14.91	0.0	1769.562	29.964	11.688	0.0	14.592	1053.971	134.944	22.747	40.06
OG_0002318	335.265	1860.287	2925.309	14990.261	728.6020000000001	359.135	4129.0	17640.449	625.936	239.529	8242.519	3418.234	13395.0	1370.0	3998.126
OG_0002321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002322	14.416	165.812	1060.11	43.733	161.482	794.5360000000001	1784.475	206.015	270.977	172.978	223.201	1031.324	141.328	519.321	291.847
OG_0002326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002351	47.536	0.0	0.0	0.0	0.0	0.0	0.0	29.794	0.0	51.038	0.0	37.777	14.932	0.0	0.0
OG_0002365	0.0	58.391	0.0	0.0	29.41	0.0	0.0	0.0	142.299	8.487	0.0	16.459	0.0	0.0	116.538
OG_0002380	30.268	87.017	205.298	54.994	5.681	10.532	6.908	4.0	5.0	37.809	107.207	114.208	71.141	6.892	122.71
OG_0002400	12.0	27.156	19.042	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
OG_0002403	76.055	0.0	0.0	0.0	0.0	5.986	0.0	0.0	0.0	13.237	0.0	0.0	0.0	0.0	0.0
OG_0002404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002423	0.0	19.056	0.0	28.462	0.0	0.0	0.0	0.0	0.0	0.0	74.614	35.503	0.0	0.0	0.0
OG_0002424	929.0	256.33	911.755	122.744	156.825	220.744	1026.408	320.0	107.705	526.0	391.407	1478.222	87.042	47.929	748.323
OG_0002425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002428	984.494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.281
OG_0002429	0.0	0.0	7.176	0.0	0.0	0.0	0.0	0.0	9.171	0.0	0.0	14.73	5.3	11.088	0.0
OG_0002437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002439	57.945	37.477	63.994	0.0	0.0	0.0	17.031	8.937	0.0	0.0	0.0	0.0	15.214	0.0	0.0
OG_0002446	0.0	0.0	0.0	140.091	61.488	0.0	0.0	0.0	1155.015	0.0	262.123	0.0	0.0	146.537	556.515
OG_0002447	76.461	404.221	63.106	0.0	991.846	0.0	24.216	3.873	552.995	0.0	183.506	39.872	0.0	102.567	1196.381
OG_0002449	65.605	0.0	0.0	0.0	0.0	18.293	0.0	39.859	31.721	113.412	21.889	0.0	0.0	0.0	0.0
OG_0002450	0.0	191.656	3.0	9.0	116.807	0.0	6.0	5.0	0.0	2.0	12.224	0.0	3.0	0.0	2.0
OG_0002451	125.49	120.997	203.141	79.585	66.651	72.504	145.914	214.473	75.92	95.756	128.161	205.464	87.332	0.0	196.116
OG_0002452	1349.801	59.919	59.0	0.0	661.877	537.458	0.0	0.0	830.798	1043.293	0.0	49.0	5.0	35.66	583.717
OG_0002453	1080.146	254.892	537.93	107.103	188.91	779.18	437.449	260.81	60.253	1752.158	482.319	1172.595	287.529	0.0	335.548
OG_0002459	0.0	0.0	1.202	0.0	0.0	0.0	0.0	0.0	1.265	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002467	204.453	71.953	71.496	28.527	0.0	111.576	3.72	0.0	0.0	0.0	0.0	122.794	10.194	0.0	0.0
OG_0002470	1606.0	8.0	72.0	3.0	2.0	824.0	44.0	1.0	4.0	1109.0	12.0	52.0	6.0	1.0	12.0
OG_0002484	2.562	5.43	3.261	0.0	0.0	3.899	0.0	1.549	0.0	5.192	2.484	0.0	1.322	0.0	2.281
OG_0002490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.418	0.0	0.0	0.0	0.0
OG_0002491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002507	8.5	0.0	3.198	0.0	0.0	0.0	8.74	0.0	0.0	2.924	0.0	0.0	0.0	0.0	0.0
OG_0002508	3.665	69.189	0.0	0.0	25.703	0.0	0.0	4.629	4.587	10.189	16.71	11.313	4.424	4.683	95.472
OG_0002509	52.868	1139.185	0.0	5.0	0.0	126.278	4.0	11.0	125.672	101.539	770.391	41.465	0.0	42.337	208.826
OG_0002512	185.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002517	199.934	54.657	0.0	410.26	85.092	126.05	68.467	62.678	0.0	59.926	1195.3120000000001	544.183	421.361	524.382	68.425
OG_0002518	29.001	0.0	32.779	0.0	0.0	0.0	22.091	0.0	0.0	0.0	340.36	126.475	0.0	0.0	0.0
OG_0002519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002544	1025.921	137.95	156.62	38.0	5.853	497.931	17.612	12.816	17.0	384.936	256.597	58.111	45.0	6.0	281.3
OG_0002545	42.0	16.0	47.0	42.0	86.0	31.0	14.0	11.0	242.0	10.846	29.0	39.0	58.0	45.0	35.0
OG_0002547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002557	33.617	9.0	14.953	5.0	6.0	0.0	0.0	6.0	3.0	47.0	5.453	9.156	12.729	4.0	27.45
OG_0002558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.63	0.0	0.0	179.753	0.0	48.759	0.0
OG_0002559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002562	0.0	0.0	0.0	1.184	0.0	0.0	0.0	0.0	1.553	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002569	139.992	64.026	88.896	0.0	16.782	24.496	5.466	0.0	5.508	188.691	24.62	0.0	61.494	5.503	24.281
OG_0002572	918.349	15.645	29.483	50.914	0.0	0.0	43.631	32.0	0.0	413.182	0.0	22.781	72.919	0.0	407.056
OG_0002574	34.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002576	2104.0	466.187	1034.131	270.053	264.019	1786.0	972.463	405.0	358.0	1720.335	0.0	900.41	264.037	236.086	747.896
OG_0002581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002588	2734.595	3.8	3.0	0.0	0.0	1768.362	0.0	0.333	0.0	1650.696	0.0	0.0	2.0	0.0	0.0
OG_0002590	1212.232	18.968	6.263	2.227	31.751	1238.368	1.494	0.0	6.999	818.693	10.359	1.798	13.972	11.398	21.917
OG_0002593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002594	35.929	101.974	31.509	31.232	32.666	36.813	18.574	10.745	43.469	10.779	60.713	17.283	0.0	67.306	28.59
OG_0002595	0.0	215.864	0.0	66.953	0.0	207.72	0.0	0.0	0.0	0.0	270.57	373.563	0.0	189.556	0.0
OG_0002596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002603	158.755	135.155	205.225	0.0	0.0	0.0	0.0	106.445	0.0	0.0	119.977	0.0	0.0	0.0	274.945
OG_0002606	170.746	95.595	226.943	99.424	192.921	92.01	131.861	478.29	230.335	46.831	156.113	164.574	597.67	45.04	188.966
OG_0002628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002648	11.874	0.0	10.11	0.0	0.0	0.0	0.0	0.0	0.0	3.539	0.0	13.822	0.0	0.0	2.0
OG_0002649	0.0	115.0	86.0	107.21	0.0	0.0	0.0	58.444	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002654	0.0	42.703	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.352
OG_0002657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002663	21.854	19.881	17.687	34.425	20.382	6.758	11.845	0.0	0.0	26.236	21.041	54.787	56.293	5.605	29.746
OG_0002676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.274
OG_0002677	0.0	0.0	0.0	0.0	0.0	0.0	4.4	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
OG_0002682	1.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002687	0.0	0.0	64.688	0.0	0.0	0.0	41.833	0.0	0.0	0.0	0.0	38.385	0.0	0.0	0.0
OG_0002696	763.255	3.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	6.0	1.0	22.302	1.0	3.848	8.612
OG_0002697	2051.824	26.564	0.0	0.0	89.727	174.898	0.0	0.0	44.272	1086.875	8.226	0.0	0.0	104.445	59.907
OG_0002700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002701	89.235	19.883	82.837	0.0	0.0	0.0	0.0	0.0	430.603	0.0	0.0	0.0	56.917	0.0	151.183
OG_0002702	373.83	0.0	0.0	0.0	0.0	0.0	382.12	618.715	723.224	0.0	337.226	0.0	230.321	0.0	0.0
OG_0002706	143.555	0.0	0.0	0.0	46.486	19.028	0.0	0.0	0.0	119.596	0.0	0.0	0.0	0.0	0.0
OG_0002710	31.958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002711	2190.0	984.0	1352.0	576.0	1266.0	3292.0	1885.0	926.0	1071.0	1707.0	1134.0	1336.0	517.0	482.0	1439.0
OG_0002712	5.0	0.0	0.0	1.0	0.0	18.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
OG_0002718	20.463	100.963	32.589	24.731	109.764	33.185	6.371	25.179	131.452	36.187	31.78	60.915	19.389	118.981	103.157
OG_0002732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002739	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002765	0.0	0.0	0.0	0.0	0.0	0.0	24.741	0.0	0.0	0.0	0.0	25.97	12.74	19.415	39.788
OG_0002766	128.582	0.0	115.077	56.239000000000004	0.0	513.56	68.797	0.0	14.79	618.093	37.032	0.0	0.0	28.876	61.556
OG_0002772	195.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.317	44.486	0.0	94.5	0.0	0.0	0.0
OG_0002776	299.93	0.0	72.86	112.588	0.0	156.585	78.734	93.442	0.0	164.372	0.0	31.928	9.745	59.008	131.265
OG_0002799	307.092	186.527	351.813	331.764	229.704	416.523	310.079	439.408	255.95	239.257	170.805	233.223	232.67	121.797	202.955
OG_0002800	337.697	447.468	319.664	227.431	497.048	380.406	325.298	614.086	348.028	271.239	578.074	333.572	221.166	160.067	707.188
OG_0002802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002804	466.264	925.963	433.922	152.188	695.893	563.012	557.014	326.381	493.414	369.874	460.607	550.115	184.457	229.194	1208.018
OG_0002807	40.126	10.127	76.229	0.0	34.257	1571.083	19.538	0.0	0.0	41.668	21.674	115.088	21.889	0.0	5.982
OG_0002808	178.243	53.035	0.0	16.918	56.081	470.451	76.388	20.967	278.813	282.424	42.686	63.157	21.96	50.422	35.809
OG_0002816	94.894	0.0	0.0	0.0	0.0	0.0	30.348	81.171	0.0	106.778	0.0	58.331	0.0	0.0	0.0
OG_0002817	0.0	4.0	1.0	138.385	0.0	1.0	0.0	416.355	1.0	0.0	0.0	0.0	74.965	0.0	1.0
OG_0002818	341.606	359.0	449.0	272.0	373.0	568.0	437.105	361.013	248.896	326.0	369.0	421.0	225.0	204.0	437.0
OG_0002819	0.0	50.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	10.0	0.0	34.0
OG_0002820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002821	13.415	446.819	293.028	18.012	12.591	17.0	50.356	0.0	16.216	33.725	178.102	145.704	11.064	50.299	351.364
OG_0002823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002832	29.42	22.287	50.599	0.0	13.481	0.0	9.202	0.0	0.0	181.04	0.0	0.0	10.648	0.0	53.007
OG_0002833	38.369	43.567	3.834	8.126	44.722	3.686	0.0	0.0	0.0	40.868	0.0	0.0	0.0	0.0	46.957
OG_0002834	15718.958	1085.0	926.257	63.0	1196.0	17003.0	906.448	26.0	1035.0	12765.856	765.0	608.0	60.0	313.0	1313.0
OG_0002836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002837	0.0	0.0	219.41	0.0	0.0	0.0	217.127	0.0	0.0	0.0	27.949	77.915	0.0	0.0	8.988
OG_0002848	427.549	123.09	290.732	114.216	81.672	0.0	45.905	46.248	47.309	137.739	197.134	202.898	99.061	7.489	203.365
OG_0002849	273.018	100.512	126.384	59.53	60.041	330.722	142.997	69.339	110.244	163.516	105.139	167.128	44.185	28.84	121.486
OG_0002863	0.0	0.0	21.506	6.021	2.157	0.0	0.0	0.0	0.0	0.0	0.0	5.432	0.0	0.0	0.0
OG_0002864	0.0	6398.954	0.0	0.0	16322.998	36.741	2.0	0.0	51406.863	5.0	5567.938	0.0	0.0	19477.814	13772.951
